proteinID domain domStart domEnd
P46531 IPR000742 1059 1095
P46531 IPR000742 1100 1143
P46531 IPR000742 1145 1181
P46531 IPR000742 1183 1219
P46531 IPR000742 1224 1265
P46531 IPR000742 1307 1346
P46531 IPR000742 20 58
P46531 IPR000742 178 216
P46531 IPR000742 295 333
P46531 IPR000742 372 410
P46531 IPR000742 412 450
P46531 IPR000742 869 905
P46531 IPR000742 945 981
P46531 IPR000742 983 1019
P46531 IPR000742 1267 1305
P46531 IPR000742 1348 1384
P46531 IPR000742 1387 1426
P46531 IPR000800 1442 1571
P46531 IPR001881 178 216
P46531 IPR001881 295 333
P46531 IPR001881 412 450
P46531 IPR001881 869 905
P46531 IPR001881 59 99
P46531 IPR001881 104 139
P46531 IPR001881 140 176
P46531 IPR001881 222 255
P46531 IPR001881 257 293
P46531 IPR001881 335 371
P46531 IPR001881 452 488
P46531 IPR001881 490 526
P46531 IPR001881 528 564
P46531 IPR001881 566 601
P46531 IPR001881 603 639
P46531 IPR001881 641 676
P46531 IPR001881 678 714
P46531 IPR001881 716 751
P46531 IPR001881 753 789
P46531 IPR001881 791 827
P46531 IPR001881 833 867
P46531 IPR001881 907 943
P46531 IPR001881 945 981
P46531 IPR001881 983 1019
P46531 IPR001881 1021 1057
P46531 IPR001881 1063 1095
P46531 IPR001881 1101 1143
P46531 IPR001881 1146 1181
P46531 IPR001881 1183 1219
P46531 IPR001881 1221 1265
P46531 IPR001881 1267 1305
P46531 IPR001881 1308 1346
P46531 IPR001881 1348 1384
P46531 IPR009030 288 570
P46531 IPR009030 629 757
P46531 IPR009030 856 1101
P46531 IPR009030 1170 1312
P46531 IPR010660 1566 1622
P46531 IPR011656 1670 1732
P46531 IPR020683 1871 2116
P46531 IPR024600 2478 2541
P46597 IPR029063 98 345
P46597 IPR011991 5 99
P46663 IPR017452 54 312
P46721 IPR002350 433 488
P46721 IPR020846 15 627
P46734 IPR011009 49 326
P46736 IPR000555 7 178
P46777 IPR025607 192 283
P46778 IPR008991 3 100
P46779 IPR029004 5 120
P46781 IPR001912 3 107
P46781 IPR002942 107 182
P46821 IPR001279 265 352
P46821 IPR001279 402 441
P46934 IPR000008 517 571
P46934 IPR000569 943 1318
P46934 IPR001202 601 644
P46934 IPR001202 761 801
P46934 IPR001202 840 874
P46934 IPR001202 888 927
P46937 IPR001202 167 207
P46937 IPR001202 223 263
P46939 IPR000433 3064 3111
P46939 IPR001202 2804 2845
P46939 IPR001715 15 257
P46939 IPR011992 2842 2966
P46939 IPR011992 2968 3063
P46939 IPR015153 2847 2964
P46939 IPR015154 2968 3059
P46940 IPR000593 1452 1579
P46940 IPR001202 679 712
P46940 IPR001715 36 201
P46940 IPR008936 970 1345
P46940 IPR027401 748 793
P46940 IPR027417 632 835
P46952 IPR014710 7 165
P46952 IPR014710 177 280
P46976 IPR029044 1 260
P47211 IPR017452 50 303
P47712 IPR000008 5 138
P47712 IPR016035 117 740
P47736 IPR000331 80 410
P47804 IPR017452 33 265
P47871 IPR001879 42 130
P47871 IPR017981 141 404
P47872 IPR001879 44 132
P47872 IPR017981 142 392
P47881 IPR017452 44 293
P47883 IPR017452 44 293
P47887 IPR017452 41 299
P47888 IPR017452 50 299
P47890 IPR017452 41 290
P47893 IPR017452 50 299
P47895 IPR016161 25 508
P47895 IPR016162 32 293
P47895 IPR016163 294 478
P47897 IPR007638 165 256
P47897 IPR007639 7 162
P47897 IPR011035 565 771
P47897 IPR014729 263 332
P47897 IPR014729 438 487
P47897 IPR020056 574 681
P47897 IPR020056 682 770
P47897 IPR020058 263 562
P47897 IPR020061 488 563
P47898 IPR017452 57 338
P47901 IPR015076 362 414
P47901 IPR017452 51 338
P47902 IPR009057 139 216
P47902 IPR006820 13 144
P47944 IPR017854 1 61
P47985 IPR004192 79 145
P47985 IPR017941 131 273
P47985 IPR006317 115 274
P47985 IPR011070 1 78
P47989 IPR000674 553 695
P47989 IPR012675 4 91
P47989 IPR016166 194 414
P47989 IPR002888 87 214
P47989 IPR005107 416 529
P47989 IPR008274 694 1315
P47989 IPR014307 6 522
P47989 IPR016167 225 286
P47989 IPR016169 287 411
P48023 IPR008983 139 281
P48039 IPR017452 44 295
P48047 IPR026015 33 138
P48048 IPR014756 167 364
P48051 IPR014756 178 374
P48052 IPR000834 118 417
P48052 IPR009020 20 116
P48060 IPR014044 29 207
P48145 IPR017452 54 307
P48146 IPR017452 62 316
P48147 IPR029058 434 705
P48147 IPR023302 7 423
P48165 IPR013092 3 238
P48165 IPR019570 161 227
P48167 IPR006029 267 497
P48167 IPR006202 55 265
P48169 IPR006029 256 543
P48169 IPR006202 48 258
P48200 IPR015928 708 961
P48200 IPR001030 34 136
P48200 IPR001030 210 704
P48200 IPR015931 30 138
P48200 IPR015931 217 317
P48200 IPR015931 440 464
P48200 IPR015931 496 652
P48200 IPR015932 318 438
P48201 IPR002379 70 141
P48304 IPR016187 28 165
P48307 IPR002223 33 88
P48307 IPR002223 91 152
P48307 IPR002223 154 210
P48357 IPR013783 230 413
P48357 IPR013783 429 635
P48357 IPR013783 643 833
P48357 IPR010457 333 420
P48378 IPR011991 199 274
P48378 IPR007668 4 154
P48382 IPR011991 91 168
P48382 IPR029298 396 614
P48426 IPR002498 33 406
P48426 IPR027483 199 404
P48426 IPR027484 23 198
P48431 IPR009071 34 119
P48436 IPR009071 87 183
P48436 IPR022151 23 94
P48444 IPR011012 6 142
P48444 IPR028565 270 511
P48448 IPR016161 7 351
P48448 IPR016162 13 143
P48448 IPR016163 144 327
P48449 IPR008930 98 727
P48449 IPR032696 384 720
P48449 IPR032697 84 325
P48454 IPR029052 12 479
P48507 IPR023210 74 214
P48509 IPR008952 112 220
P48544 IPR014756 175 373
P48546 IPR001879 45 127
P48546 IPR017981 137 396
P48547 IPR011333 7 112
P48547 IPR005821 190 444
P48547 IPR027359 173 322
P48549 IPR014756 169 365
P48551 IPR013783 134 238
P48551 IPR015373 133 229
P48551 IPR013783 10 136
P48552 IPR031405 27 330
P48552 IPR031406 411 737
P48552 IPR031408 848 1158
P48595 IPR023796 1 397
P48634 IPR009738 1 188
P48637 IPR016185 187 303
P48637 IPR014042 83 105
P48637 IPR014042 304 336
P48637 IPR014049 1 82
P48637 IPR014049 106 186
P48637 IPR014709 343 404
P48643 IPR027409 221 389
P48643 IPR027410 158 222
P48643 IPR027410 385 414
P48643 IPR027413 10 152
P48643 IPR027413 415 533
P48645 IPR008200 142 166
P48668 IPR032444 17 159
P48728 IPR006222 38 290
P48728 IPR029043 301 400
P48728 IPR027266 33 85
P48728 IPR027266 179 268
P48729 IPR011009 12 298
P48730 IPR011009 5 290
P48735 IPR024084 43 449
P48740 IPR000436 299 440
P48740 IPR000859 11 138
P48740 IPR000859 184 297
P48740 IPR009003 409 696
P48740 IPR001881 139 182
P48745 IPR009030 31 114
P48745 IPR001007 108 174
P48745 IPR006207 264 338
P48745 IPR006208 262 347
P48751 IPR011531 675 1161
P48751 IPR013769 320 643
P48751 IPR016152 320 453
P48751 IPR016152 482 636
P48764 IPR006153 58 462
P48960 IPR000203 491 542
P48960 IPR000742 64 115
P48960 IPR000742 116 159
P48960 IPR000742 160 208
P48960 IPR000742 209 257
P48960 IPR000742 25 63
P48960 IPR001881 64 115
P48960 IPR001881 116 159
P48960 IPR001881 160 208
P48960 IPR001881 209 257
P48960 IPR009030 82 194
P48960 IPR017981 547 790
P49005 IPR007185 196 411
P49019 IPR017452 44 294
P49023 IPR001781 354 415
P49023 IPR001781 473 591
P49023 IPR001781 416 473
P49137 IPR011009 59 369
P49137 IPR027442 344 398
P49184 IPR005135 19 273
P49189 IPR016161 12 490
P49189 IPR016162 13 267
P49189 IPR016163 268 458
P49221 IPR013783 4 145
P49221 IPR013783 474 580
P49221 IPR013783 589 682
P49221 IPR002931 147 460
P49221 IPR008958 585 683
P49221 IPR008958 473 579
P49221 IPR014756 5 144
P49223 IPR002223 30 87
P49238 IPR017452 48 293
P49257 IPR013320 42 273
P49286 IPR017452 57 308
P49321 IPR011990 42 80
P49321 IPR011990 531 637
P49321 IPR013026 43 76
P49321 IPR013026 542 617
P49321 IPR019544 542 579
P49326 IPR016040 195 223
P49326 IPR016040 298 328
P49326 IPR023753 1 226
P49326 IPR023753 313 486
P49327 IPR029058 2225 2503
P49327 IPR016035 484 809
P49327 IPR009081 2120 2204
P49327 IPR011032 1559 1674
P49327 IPR013149 1679 1813
P49327 IPR013217 1244 1342
P49327 IPR016040 1883 2096
P49327 IPR016040 1632 1827
P49327 IPR014030 1 238
P49327 IPR014031 243 359
P49327 IPR016036 617 673
P49327 IPR016039 2 406
P49327 IPR020807 838 1065
P49327 IPR020841 4 407
P49327 IPR020843 1539 1854
P49327 IPR023102 2344 2432
P49327 IPR029063 1211 1399
P49327 IPR032821 362 472
P49335 IPR000327 186 260
P49335 IPR009057 260 340
P49335 IPR010982 187 260
P49335 IPR013847 205 222
P49335 IPR013847 228 241
P49335 IPR013847 244 259
P49335 IPR013847 277 297
P49335 IPR013847 312 327
P49336 IPR011009 21 341
P49366 IPR029035 13 363
P49368 IPR027409 211 378
P49368 IPR027410 145 212
P49368 IPR027410 374 403
P49368 IPR027413 2 141
P49368 IPR027413 404 524
P49411 IPR027417 52 258
P49411 IPR009001 345 443
P49411 IPR009000 252 348
P49418 IPR001452 617 695
P49418 IPR027267 12 240
P49419 IPR016161 51 527
P49419 IPR016162 54 309
P49419 IPR016163 310 488
P49427 IPR016135 8 225
P49448 IPR016040 263 557
P49448 IPR006097 113 241
P49454 IPR018302 3064 3109
P49454 IPR018463 1 307
P49454 IPR019513 1989 2131
P49454 IPR019513 2227 2366
P49454 IPR019513 2409 2548
P49459 IPR016135 1 149
P49585 IPR004821 78 208
P49585 IPR014729 76 200
P49588 IPR003156 887 955
P49588 IPR009000 515 593
P49588 IPR012947 694 753
P49588 IPR018162 259 458
P49588 IPR018163 597 760
P49588 IPR018164 9 596
P49588 IPR018165 5 766
P49590 IPR004154 407 503
P49590 IPR006195 62 417
P49591 IPR006195 152 460
P49591 IPR010978 2 99
P49591 IPR010978 100 144
P49593 IPR001932 144 416
P49619 IPR000756 578 752
P49619 IPR001206 430 564
P49619 IPR011992 156 265
P49619 IPR011992 4 91
P49619 IPR002219 270 321
P49619 IPR002219 336 383
P49619 IPR016064 431 772
P49619 IPR029477 4 175
P49638 IPR001251 88 273
P49638 IPR011074 12 89
P49639 IPR009057 222 291
P49641 IPR011330 124 499
P49641 IPR011013 622 1149
P49641 IPR013780 611 770
P49641 IPR028995 501 616
P49662 IPR029030 102 376
P49662 IPR011029 1 89
P49662 IPR002138 290 375
P49674 IPR011009 5 290
P49675 IPR023393 55 281
P49682 IPR017452 70 318
P49683 IPR017452 77 335
P49685 IPR017452 50 302
P49703 IPR027417 22 191
P49711 IPR015880 437 465
P49711 IPR013087 495 546
P49711 IPR013087 351 379
P49711 IPR015880 555 575
P49711 IPR013087 264 295
P49711 IPR013087 322 352
P49711 IPR013087 379 435
P49711 IPR013087 467 496
P49711 IPR013087 294 323
P49715 IPR004827 280 345
P49716 IPR004827 189 254
P49720 IPR029055 2 205
P49736 IPR027417 461 807
P49736 IPR012340 198 442
P49736 IPR027925 197 285
P49736 IPR033762 294 420
P49746 IPR000742 316 369
P49746 IPR000742 370 413
P49746 IPR000742 414 456
P49746 IPR000742 277 315
P49746 IPR013320 21 193
P49746 IPR013320 724 941
P49746 IPR001881 316 369
P49746 IPR001881 370 413
P49746 IPR024665 227 270
P49747 IPR000742 127 179
P49747 IPR000742 180 222
P49747 IPR000742 225 267
P49747 IPR000742 90 126
P49747 IPR001881 127 179
P49747 IPR001881 180 222
P49747 IPR001881 91 126
P49747 IPR013320 529 746
P49747 IPR009030 91 230
P49747 IPR024665 29 73
P49748 IPR006091 213 315
P49748 IPR009075 325 473
P49748 IPR009100 88 340
P49748 IPR013786 72 210
P49753 IPR006862 78 202
P49753 IPR014940 266 473
P49753 IPR029058 129 480
P49754 IPR013083 785 841
P49754 IPR011990 619 755
P49754 IPR015943 45 251
P49755 IPR009038 31 213
P49757 IPR011993 4 177
P49757 IPR010449 258 338
P49759 IPR011009 150 478
P49761 IPR011009 293 627
P49773 IPR011146 12 126
P49790 IPR001876 657 687
P49790 IPR001876 722 751
P49790 IPR001876 793 822
P49790 IPR001876 851 880
P49790 IPR013913 113 621
P49792 IPR011993 1171 1307
P49792 IPR011993 2012 2148
P49792 IPR011993 2309 2445
P49792 IPR011993 2907 3046
P49792 IPR001876 1351 1381
P49792 IPR001876 1415 1444
P49792 IPR001876 1479 1508
P49792 IPR001876 1543 1572
P49792 IPR001876 1606 1635
P49792 IPR001876 1665 1694
P49792 IPR001876 1724 1753
P49792 IPR001876 1781 1810
P49792 IPR002130 3067 3223
P49792 IPR011990 15 194
P49792 IPR011990 232 281
P49792 IPR013026 26 128
P49792 IPR022011 2631 2691
P49792 IPR022011 2709 2768
P49792 IPR029000 3057 3224
P49796 IPR000008 121 262
P49796 IPR001478 294 376
P49796 IPR011993 552 666
P49796 IPR016137 1062 1192
P49796 IPR024066 1062 1094
P49796 IPR024066 1175 1193
P49798 IPR016137 52 179
P49798 IPR024066 52 83
P49798 IPR024066 164 181
P49802 IPR011991 18 121
P49802 IPR015898 242 316
P49802 IPR016137 321 450
P49802 IPR024066 322 362
P49815 IPR000331 1451 1758
P49815 IPR016024 56 597
P49815 IPR018515 556 903
P49815 IPR024584 54 469
P49821 IPR011538 80 249
P49821 IPR019554 277 325
P49821 IPR019575 364 448
P49840 IPR011009 119 436
P49848 IPR009072 10 87
P49848 IPR011442 308 396
P49848 IPR016024 226 436
P49888 IPR027417 9 293
P49902 IPR023214 33 489
P49908 IPR007671 24 247
P49908 IPR007672 251 381
P49914 IPR024185 9 199
P49916 IPR001357 925 1009
P49916 IPR001510 86 202
P49916 IPR012308 255 497
P49916 IPR012340 688 831
P49916 IPR012310 483 717
P49917 IPR001357 620 748
P49917 IPR001357 808 911
P49917 IPR012308 7 253
P49917 IPR012340 459 604
P49917 IPR012310 248 489
P49917 IPR021536 750 783
P49959 IPR029052 13 371
P49959 IPR007281 294 461
P50052 IPR017452 61 318
P50053 IPR029056 1 294
P50135 IPR029063 1 291
P50148 IPR011025 57 186
P50148 IPR027417 9 67
P50148 IPR027417 184 357
P50219 IPR009057 226 303
P50221 IPR009057 163 233
P50222 IPR009057 171 250
P50225 IPR027417 5 293
P50226 IPR027417 5 293
P50281 IPR000585 313 509
P50281 IPR006026 115 285
P50281 IPR002477 25 98
P50281 IPR021805 515 582
P50281 IPR024079 35 287
P50336 IPR002937 12 471
P50336 IPR016040 2 45
P50336 IPR023753 5 326
P50336 IPR023753 439 471
P50336 IPR027418 248 421
P50391 IPR017452 58 322
P50402 IPR011015 1 52
P50416 IPR032476 1 47
P50443 IPR002645 568 719
P50443 IPR011547 109 518
P50452 IPR023796 2 374
P50454 IPR023796 4 409
P50461 IPR001781 6 71
P50461 IPR001781 115 180
P50479 IPR001478 5 86
P50479 IPR001781 253 312
P50479 IPR031847 149 224
P50502 IPR006636 319 358
P50502 IPR011990 112 230
P50502 IPR013026 114 215
P50539 IPR011598 64 148
P50542 IPR011990 319 637
P50542 IPR013026 335 589
P50548 IPR011991 9 160
P50549 IPR011991 300 459
P50549 IPR006715 1 333
P50552 IPR011993 1 114
P50552 IPR014885 342 377
P50553 IPR011598 112 196
P50570 IPR000375 216 501
P50570 IPR001401 6 245
P50570 IPR011993 510 632
P50570 IPR020850 648 744
P50570 IPR027417 3 303
P50591 IPR008983 120 281
P50613 IPR011009 8 299
P50616 IPR002087 1 118
P50747 IPR003142 669 716
P50747 IPR004143 454 652
P50747 IPR019197 312 414
P50748 IPR017986 55 114
P50748 IPR017986 265 352
P50748 IPR019527 1581 2129
P50749 IPR000159 174 265
P50749 IPR011524 272 319
P50749 IPR029071 192 249
P50750 IPR011009 12 321
P50851 IPR000409 2189 2489
P50851 IPR010508 1880 2058
P50851 IPR016024 466 570
P50851 IPR016024 649 940
P50851 IPR011993 2078 2184
P50851 IPR013320 186 381
P50851 IPR015943 2581 2860
P50851 IPR023362 2078 2180
P50851 IPR031570 446 717
P50876 IPR001841 20 66
P50876 IPR002867 91 156
P50876 IPR002867 168 232
P50895 IPR013783 274 360
P50895 IPR013783 363 541
P50895 IPR013783 27 257
P50895 IPR003599 38 144
P50895 IPR003599 181 261
P50895 IPR003599 276 359
P50895 IPR003599 369 445
P50895 IPR003599 458 543
P50895 IPR013162 151 248
P50897 IPR029058 28 305
P50914 IPR002784 47 120
P50914 IPR008991 4 96
P50914 IPR014722 4 87
P50990 IPR027409 215 379
P50990 IPR027410 155 215
P50990 IPR027410 375 405
P50990 IPR027413 20 146
P50990 IPR027413 407 529
P50991 IPR027409 220 392
P50991 IPR027410 157 221
P50991 IPR027410 388 417
P50991 IPR027413 26 152
P50991 IPR027413 418 537
P50993 IPR004014 40 114
P50993 IPR006068 796 1005
P50993 IPR008250 52 94
P50993 IPR008250 133 363
P50993 IPR023214 363 761
P50993 IPR023298 585 621
P50993 IPR023298 664 1019
P51114 IPR004087 216 357
P51114 IPR008395 4 53
P51114 IPR008395 62 116
P51114 IPR022034 379 456
P51114 IPR032172 460 534
P51114 IPR032177 554 620
P51114 IPR022034 354 379
P51116 IPR004087 226 366
P51116 IPR008395 72 127
P51116 IPR008395 14 60
P51116 IPR022034 364 491
P51116 IPR032172 503 577
P51124 IPR009003 9 254
P51148 IPR027417 17 214
P51149 IPR027417 4 205
P51159 IPR027417 2 216
P51160 IPR003607 483 822
P51160 IPR029016 52 459
P51161 IPR012674 1 127
P51178 IPR000008 616 754
P51178 IPR000909 296 441
P51178 IPR001711 492 609
P51178 IPR011993 12 139
P51178 IPR011992 139 295
P51178 IPR017946 294 619
P51398 IPR027417 108 186
P51398 IPR027417 252 395
P51449 IPR000536 85 142
P51449 IPR000536 271 508
P51449 IPR013088 28 103
P51451 IPR011009 228 495
P51451 IPR000980 119 261
P51451 IPR001452 48 168
P51460 IPR016179 18 129
P51504 IPR013087 47 78
P51504 IPR013087 189 218
P51504 IPR013087 105 133
P51504 IPR013087 245 271
P51504 IPR013087 160 190
P51504 IPR013087 217 244
P51504 IPR013087 77 106
P51504 IPR013087 160 190
P51504 IPR013087 77 106
P51504 IPR013087 133 160
P51508 IPR001909 17 92
P51508 IPR013087 358 386
P51508 IPR013087 441 470
P51508 IPR013087 525 555
P51508 IPR013087 635 661
P51508 IPR013087 274 306
P51508 IPR013087 307 331
P51508 IPR013087 386 441
P51508 IPR013087 470 525
P51508 IPR013087 554 583
P51508 IPR013087 330 359
P51508 IPR013087 386 441
P51508 IPR013087 470 525
P51508 IPR013087 554 583
P51508 IPR013087 330 359
P51508 IPR013087 582 637
P51511 IPR000585 362 561
P51511 IPR006026 135 305
P51511 IPR002477 53 116
P51511 IPR021805 606 669
P51511 IPR024079 50 309
P51522 IPR013087 149 178
P51522 IPR013087 205 234
P51522 IPR013087 261 290
P51522 IPR013087 482 512
P51522 IPR013087 93 123
P51522 IPR013087 121 150
P51522 IPR013087 177 206
P51522 IPR013087 233 262
P51522 IPR013087 289 318
P51522 IPR013087 345 374
P51522 IPR013087 401 430
P51522 IPR013087 457 484
P51522 IPR013087 121 150
P51522 IPR013087 177 206
P51522 IPR013087 233 262
P51522 IPR013087 289 318
P51522 IPR013087 373 402
P51522 IPR013087 429 457
P51522 IPR013087 317 346
P51530 IPR014808 74 281
P51530 IPR027417 622 868
P51530 IPR027417 881 1026
P51531 IPR000330 735 1022
P51531 IPR001487 1365 1513
P51531 IPR001650 1051 1216
P51531 IPR006576 590 634
P51531 IPR014001 720 912
P51531 IPR014012 436 508
P51531 IPR014978 172 208
P51531 IPR027417 699 949
P51531 IPR027417 951 1261
P51531 IPR029295 1245 1326
P51532 IPR000330 766 1052
P51532 IPR001487 1442 1569
P51532 IPR001650 1081 1246
P51532 IPR006576 612 656
P51532 IPR014001 750 942
P51532 IPR014012 460 532
P51532 IPR014978 170 206
P51532 IPR027417 735 979
P51532 IPR027417 981 1240
P51532 IPR029295 1321 1389
P51570 IPR006204 128 193
P51570 IPR013750 218 390
P51570 IPR020568 7 220
P51570 IPR019539 19 67
P51575 IPR027309 59 312
P51580 IPR029063 18 244
P51582 IPR017452 52 306
P51587 IPR012340 2669 2801
P51587 IPR012340 2802 2831
P51587 IPR012340 2968 3051
P51587 IPR012340 3052 3185
P51587 IPR015187 2670 2794
P51587 IPR015205 2831 2872
P51587 IPR015252 2479 2668
P51606 IPR008928 14 415
P51608 IPR016177 72 192
P51610 IPR003961 364 536
P51610 IPR013783 1795 2006
P51610 IPR015915 146 416
P51610 IPR015916 19 145
P51617 IPR011029 4 116
P51617 IPR011009 191 525
P51648 IPR016161 4 429
P51648 IPR016162 5 221
P51648 IPR016163 222 405
P51649 IPR016161 57 533
P51649 IPR016162 59 320
P51649 IPR016163 321 496
P51659 IPR029069 327 606
P51659 IPR003033 619 735
P51659 IPR016040 5 290
P51671 IPR001811 25 96
P51677 IPR017452 51 301
P51679 IPR017452 56 304
P51681 IPR017452 47 297
P51685 IPR017452 52 300
P51686 IPR017452 65 317
P51687 IPR000572 173 419
P51687 IPR001199 81 166
P51687 IPR014756 419 543
P51688 IPR017850 21 497
P51688 IPR017849 21 355
P51688 IPR032506 418 476
P51689 IPR017850 40 588
P51689 IPR017849 40 195
P51689 IPR017849 251 459
P51690 IPR017850 35 584
P51690 IPR017849 35 197
P51690 IPR017849 251 444
P51692 IPR000980 585 712
P51692 IPR008967 327 584
P51692 IPR011992 472 597
P51692 IPR012345 333 471
P51692 IPR013799 1 126
P51692 IPR015988 136 332
P51787 IPR005821 125 354
P51787 IPR013821 503 617
P51788 IPR000644 584 642
P51788 IPR000644 790 850
P51788 IPR014743 70 569
P51793 IPR000644 598 666
P51793 IPR000644 697 755
P51793 IPR014743 56 103
P51793 IPR014743 143 407
P51793 IPR014743 442 589
P51795 IPR000644 586 650
P51795 IPR000644 682 742
P51795 IPR014743 42 90
P51795 IPR014743 130 394
P51795 IPR014743 428 575
P51797 IPR000644 601 662
P51797 IPR000644 806 868
P51797 IPR014743 69 395
P51797 IPR014743 443 593
P51798 IPR000644 627 695
P51798 IPR000644 738 799
P51798 IPR014743 104 434
P51798 IPR014743 467 618
P51800 IPR000644 547 609
P51800 IPR000644 626 684
P51800 IPR014743 38 367
P51800 IPR014743 399 534
P51801 IPR000644 547 609
P51801 IPR000644 626 684
P51801 IPR014743 38 367
P51801 IPR014743 399 534
P51805 IPR015943 6 496
P51805 IPR008936 1328 1462
P51805 IPR008936 1652 1841
P51805 IPR014756 1122 1219
P51805 IPR013548 1293 1841
P51805 IPR013783 844 919
P51805 IPR013783 934 1025
P51805 IPR013783 1026 1085
P51805 IPR013783 1111 1207
P51805 IPR016201 490 540
P51805 IPR016201 637 684
P51805 IPR016201 785 838
P51805 IPR014756 837 933
P51805 IPR014756 1019 1124
P51805 IPR014756 932 1021
P51812 IPR011009 66 390
P51812 IPR011009 402 717
P51812 IPR000961 328 397
P51813 IPR011009 396 675
P51813 IPR000980 286 437
P51813 IPR011993 4 147
P51814 IPR001909 64 140
P51814 IPR013087 758 816
P51814 IPR013087 310 340
P51814 IPR013087 593 620
P51814 IPR013087 341 370
P51814 IPR013087 397 425
P51814 IPR013087 452 482
P51814 IPR013087 509 564
P51814 IPR013087 620 650
P51814 IPR013087 677 760
P51814 IPR013087 397 425
P51814 IPR013087 481 509
P51814 IPR013087 564 593
P51814 IPR013087 620 650
P51814 IPR013087 425 452
P51814 IPR013087 649 677
P51814 IPR013087 369 398
P51817 IPR011009 35 347
P51817 IPR000961 304 358
